Latitude (decimal degrees):	-33.842
Longitude (decimal degrees):	18.840
Elevation (m):	216
Radiation database:	PVGIS-SARAH3


Slope: -1 deg. (optimum)
Azimuth: -180 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230702:2002,0.0,0.0,0.0,9.0,1.45,0.0
20230702:2102,0.0,0.0,0.0,8.4,1.45,0.0
20230702:2202,0.0,0.0,0.0,7.87,1.45,0.0
20230702:2302,0.0,0.0,0.0,7.27,1.52,0.0
20230703:0002,0.0,0.0,0.0,6.65,1.59,0.0
20230703:0102,0.0,0.0,0.0,6.74,1.52,0.0
20230703:0202,0.0,0.0,0.0,7.07,1.45,0.0
20230703:0302,0.0,0.0,0.0,7.74,1.31,0.0
20230703:0402,0.0,0.0,0.0,8.48,1.24,0.0
20230703:0502,0.0,0.0,0.0,8.71,1.24,0.0
20230703:0602,0.0,0.0,0.0,8.84,1.17,0.0
20230703:0702,102.64,164.19,11.77,9.1,0.9,0.0
20230703:0802,237.57,312.9,20.78,12.34,0.34,0.0
20230703:0902,343.61,438.55,27.82,14.98,0.07,0.0
20230703:1002,406.63,514.77,32.13,16.15,0.41,0.0
20230703:1102,424.48,536.43,33.09,16.85,0.76,0.0
20230703:1202,382.92,485.14,30.54,17.25,1.03,0.0
20230703:1302,305.25,394.76,24.89,17.13,1.31,0.0
20230703:1402,175.49,249.34,16.86,16.5,1.31,0.0
20230703:1502,19.31,37.0,7.16,15.28,1.24,0.0
20230703:1602,0.0,0.0,0.0,13.44,1.31,0.0
20230703:1702,0.0,0.0,0.0,11.37,1.24,0.0
20230703:1802,0.0,0.0,0.0,9.93,1.31,0.0
20230703:1902,0.0,0.0,0.0,10.28,1.24,0.0
20230703:2002,0.0,0.0,0.0,9.15,1.31,0.0
20230703:2102,0.0,0.0,0.0,8.17,1.45,0.0
20230703:2202,0.0,0.0,0.0,7.56,1.52,0.0
20230703:2302,0.0,0.0,0.0,6.84,1.52,0.0
20230704:0002,0.0,0.0,0.0,6.11,1.52,0.0
20230704:0102,0.0,0.0,0.0,6.05,1.59,0.0
20230704:0202,0.0,0.0,0.0,6.99,1.66,0.0
20230704:0302,0.0,0.0,0.0,8.08,1.72,0.0
20230704:0402,0.0,0.0,0.0,8.89,1.72,0.0
20230704:0502,0.0,0.0,0.0,9.53,1.72,0.0
20230704:0602,0.0,0.0,0.0,9.89,1.72,0.0
20230704:0702,98.25,155.72,11.8,10.54,1.86,0.0
20230704:0802,220.72,284.37,20.83,12.06,3.17,0.0
20230704:0902,356.42,438.52,27.88,12.85,3.45,0.0
20230704:1002,420.65,511.86,32.21,13.45,3.38,0.0
20230704:1102,429.45,524.84,33.18,14.21,2.97,0.0
20230704:1202,392.65,483.21,30.63,14.55,3.03,0.0
20230704:1302,305.28,384.21,24.98,14.13,3.38,0.0
20230704:1402,177.42,246.47,16.95,13.46,3.17,0.0
20230704:1502,17.4,34.0,7.25,12.53,2.9,0.0
20230704:1602,0.0,0.0,0.0,11.01,2.83,0.0
20230704:1702,0.0,0.0,0.0,10.01,2.83,0.0
20230704:1802,0.0,0.0,0.0,9.27,2.97,0.0
20230704:1902,0.0,0.0,0.0,9.09,3.03,0.0
20230704:2002,0.0,0.0,0.0,8.77,3.17,0.0
20230704:2102,0.0,0.0,0.0,8.54,2.97,0.0
20230704:2202,0.0,0.0,0.0,7.99,2.55,0.0
20230704:2302,0.0,0.0,0.0,7.36,2.34,0.0
20230705:0002,0.0,0.0,0.0,6.66,2.21,0.0
20230705:0102,0.0,0.0,0.0,6.14,2.14,0.0
20230705:0202,0.0,0.0,0.0,5.7,2.07,0.0
20230705:0302,0.0,0.0,0.0,5.29,2.14,0.0
20230705:0402,0.0,0.0,0.0,5.09,2.14,0.0
20230705:0502,0.0,0.0,0.0,4.84,2.21,0.0
20230705:0602,0.0,0.0,0.0,4.55,2.28,0.0
20230705:0702,0.0,0.0,0.0,6.1,2.07,0.0
20230705:0802,213.45,271.96,20.88,9.32,2.0,0.0
20230705:0902,277.55,341.44,27.94,11.29,2.34,0.0
20230705:1002,418.91,509.99,32.29,12.76,2.76,0.0
20230705:1102,435.31,532.61,33.27,13.96,2.62,0.0
20230705:1202,394.16,487.1,30.73,14.83,2.55,0.0
20230705:1302,304.15,386.2,25.08,15.22,2.48,0.0
20230705:1402,177.0,247.55,17.05,15.06,2.34,0.0
20230705:1502,40.15,80.12,7.34,14.06,2.0,0.0
20230705:1602,0.0,0.0,0.0,12.33,2.0,0.0
20230705:1702,0.0,0.0,0.0,10.42,1.93,0.0
20230705:1802,0.0,0.0,0.0,8.8,1.93,0.0
20230705:1902,0.0,0.0,0.0,8.18,2.07,0.0
20230705:2002,0.0,0.0,0.0,7.51,2.14,0.0
20230705:2102,0.0,0.0,0.0,7.13,2.21,0.0
20230705:2202,0.0,0.0,0.0,6.89,2.21,0.0
20230705:2302,0.0,0.0,0.0,6.73,2.21,0.0
20230706:0002,0.0,0.0,0.0,6.65,2.21,0.0
20230706:0102,0.0,0.0,0.0,6.75,2.28,0.0
20230706:0202,0.0,0.0,0.0,6.68,2.21,0.0
20230706:0302,0.0,0.0,0.0,6.66,2.14,0.0
20230706:0402,0.0,0.0,0.0,6.91,2.07,0.0
20230706:0502,0.0,0.0,0.0,7.42,2.07,0.0
20230706:0602,0.0,4.0,1.47,7.77,2.07,0.0
20230706:0702,86.74,128.47,11.88,8.65,2.0,0.0
20230706:0802,204.5,264.34,20.93,12.56,1.79,0.0
20230706:0902,298.41,380.24,28.01,18.29,1.72,0.0
20230706:1002,345.94,440.96,32.37,20.99,2.0,0.0
20230706:1102,370.08,472.26,33.37,22.13,2.34,0.0
20230706:1202,349.74,448.0,30.83,22.53,2.76,0.0
20230706:1302,232.87,304.66,25.18,22.5,3.38,0.0
20230706:1402,148.27,208.73,17.14,21.9,3.45,0.0
20230706:1502,31.0,57.54,7.43,20.66,3.45,0.0
20230706:1602,0.0,0.0,0.0,19.14,3.38,0.0
20230706:1702,0.0,0.0,0.0,17.98,3.45,0.0
20230706:1802,0.0,0.0,0.0,16.99,3.45,0.0
20230706:1902,0.0,0.0,0.0,16.09,3.72,0.0
20230706:2002,0.0,0.0,0.0,15.18,3.72,0.0
20230706:2102,0.0,0.0,0.0,14.53,3.86,0.0
20230706:2202,0.0,0.0,0.0,14.0,3.93,0.0
20230706:2302,0.0,0.0,0.0,13.54,4.0,0.0
20230707:0002,0.0,0.0,0.0,13.02,4.0,0.0
20230707:0102,0.0,0.0,0.0,12.49,4.0,0.0
20230707:0202,0.0,0.0,0.0,11.97,4.0,0.0
20230707:0302,0.0,0.0,0.0,11.67,4.07,0.0
20230707:0402,0.0,0.0,0.0,11.38,4.14,0.0
20230707:0502,0.0,0.0,0.0,11.25,4.07,0.0
20230707:0602,0.0,1.0,1.51,11.21,4.07,0.0
20230707:0702,81.66,121.73,11.92,11.55,3.86,0.0
20230707:0802,165.29,212.85,20.99,12.54,4.07,0.0
20230707:0902,171.67,217.68,28.09,13.64,4.97,0.0
20230707:1002,62.7,91.0,32.47,14.34,6.14,0.0
20230707:1102,138.89,179.98,33.48,14.43,6.41,0.0
20230707:1202,24.76,44.0,30.94,13.93,5.52,0.0
20230707:1302,26.42,46.0,25.29,13.07,6.0,0.0
20230707:1402,106.3,143.51,17.25,12.57,5.66,0.0
20230707:1502,5.21,16.0,7.53,12.02,4.97,0.0
20230707:1602,0.0,0.0,0.0,11.79,4.69,0.0
20230707:1702,0.0,0.0,0.0,11.47,3.93,0.0
20230707:1802,0.0,0.0,0.0,11.14,4.28,0.0
20230707:1902,0.0,0.0,0.0,10.9,3.79,0.0
20230707:2002,0.0,0.0,0.0,10.6,3.59,0.0
20230707:2102,0.0,0.0,0.0,10.17,3.52,0.0
20230707:2202,0.0,0.0,0.0,9.95,3.59,0.0
20230707:2302,0.0,0.0,0.0,9.62,3.72,0.0
20230708:0002,0.0,0.0,0.0,9.75,4.0,0.0
20230708:0102,0.0,0.0,0.0,9.8,4.34,0.0
20230708:0202,0.0,0.0,0.0,9.24,4.28,0.0
20230708:0302,0.0,0.0,0.0,9.19,4.69,0.0
20230708:0402,0.0,0.0,0.0,8.84,4.83,0.0
20230708:0502,0.0,0.0,0.0,8.77,4.76,0.0
20230708:0602,0.0,5.0,1.55,8.46,4.28,0.0
20230708:0702,81.94,119.87,11.97,8.87,3.59,0.0
20230708:0802,139.72,179.49,21.06,9.76,3.72,0.0
20230708:0902,24.46,43.0,28.17,10.18,4.34,0.0
20230708:1002,92.9,125.0,32.56,10.67,3.72,0.0
20230708:1102,164.7,206.93,33.59,10.27,3.59,0.0
20230708:1202,25.19,44.0,31.06,10.43,3.31,0.0
20230708:1302,165.64,208.56,25.4,10.46,4.07,0.0
20230708:1402,193.39,262.96,17.35,9.91,3.1,0.0
20230708:1502,44.8,87.75,7.63,8.69,3.59,0.0
20230708:1602,0.0,0.0,0.0,7.86,2.69,0.0
20230708:1702,0.0,0.0,0.0,7.09,2.0,0.0
20230708:1802,0.0,0.0,0.0,6.93,1.45,0.0
20230708:1902,0.0,0.0,0.0,7.2,1.17,0.0
20230708:2002,0.0,0.0,0.0,6.55,1.03,0.0
20230708:2102,0.0,0.0,0.0,6.31,1.03,0.0
20230708:2202,0.0,0.0,0.0,6.37,1.17,0.0
20230708:2302,0.0,0.0,0.0,6.55,1.17,0.0
20230709:0002,0.0,0.0,0.0,6.68,1.1,0.0
20230709:0102,0.0,0.0,0.0,6.52,0.83,0.0
20230709:0202,0.0,0.0,0.0,6.56,0.55,0.0
20230709:0302,0.0,0.0,0.0,6.92,0.34,0.0
20230709:0402,0.0,0.0,0.0,6.43,0.28,0.0
20230709:0502,0.0,0.0,0.0,6.09,0.48,0.0
20230709:0602,0.0,4.0,1.59,6.23,0.69,0.0
20230709:0702,103.51,160.66,12.03,6.8,0.28,0.0
20230709:0802,117.52,153.79,21.13,8.79,0.48,0.0
20230709:0902,326.21,399.65,28.26,9.09,0.97,0.0
20230709:1002,118.44,155.0,32.67,10.6,1.45,0.0
20230709:1102,409.0,495.54,33.7,11.33,2.21,0.0
20230709:1202,329.31,398.88,31.18,10.92,3.03,0.0
20230709:1302,182.07,228.36,25.52,10.76,3.1,0.0
20230709:1402,120.68,160.28,17.46,10.51,3.03,0.0
20230709:1502,32.73,56.65,7.73,10.08,2.55,0.0
20230709:1602,0.0,0.0,0.0,9.19,2.34,0.0
20230709:1702,0.0,0.0,0.0,8.57,2.14,0.0
20230709:1802,0.0,0.0,0.0,7.76,2.0,0.0
20230709:1902,0.0,0.0,0.0,7.92,2.07,0.0
20230709:2002,0.0,0.0,0.0,7.56,1.79,0.0
20230709:2102,0.0,0.0,0.0,7.41,1.45,0.0
20230709:2202,0.0,0.0,0.0,6.89,1.45,0.0
20230709:2302,0.0,0.0,0.0,6.21,1.45,0.0
20230710:0002,0.0,0.0,0.0,5.89,1.38,0.0
20230710:0102,0.0,0.0,0.0,5.17,1.38,0.0
20230710:0202,0.0,0.0,0.0,4.65,1.38,0.0
20230710:0302,0.0,0.0,0.0,4.12,1.52,0.0
20230710:0402,0.0,0.0,0.0,3.73,1.59,0.0
20230710:0502,0.0,0.0,0.0,3.48,1.66,0.0
20230710:0602,0.58,7.0,1.64,3.32,1.52,0.0
20230710:0702,110.85,171.1,12.09,3.94,1.31,0.0
20230710:0802,259.31,331.47,21.21,8.05,1.24,0.0
20230710:0902,373.23,455.38,28.36,9.8,2.07,0.0
20230710:1002,440.58,533.59,32.78,10.9,2.21,0.0
20230710:1102,455.62,554.34,33.83,11.77,2.0,0.0
20230710:1202,411.34,505.92,31.31,12.47,1.59,0.0
20230710:1302,323.67,407.81,25.64,12.81,1.38,0.0
20230710:1402,191.93,262.37,17.58,12.53,2.28,0.0
20230710:1502,48.56,97.3,7.84,11.48,2.28,0.0
20230710:1602,0.0,0.0,0.0,10.0,2.21,0.0
20230710:1702,0.0,0.0,0.0,8.71,2.0,0.0
20230710:1802,0.0,0.0,0.0,7.53,1.93,0.0
20230710:1902,0.0,0.0,0.0,7.13,1.72,0.0
20230710:2002,0.0,0.0,0.0,6.31,1.72,0.0
20230710:2102,0.0,0.0,0.0,5.38,1.79,0.0
20230710:2202,0.0,0.0,0.0,4.5,1.79,0.0
20230710:2302,0.0,0.0,0.0,3.71,1.79,0.0
20230711:0002,0.0,0.0,0.0,3.09,1.79,0.0
20230711:0102,0.0,0.0,0.0,2.75,1.79,0.0
20230711:0202,0.0,0.0,0.0,2.42,1.86,0.0
20230711:0302,0.0,0.0,0.0,2.2,1.86,0.0
20230711:0402,0.0,0.0,0.0,2.07,1.93,0.0
20230711:0502,0.0,0.0,0.0,2.04,2.0,0.0
20230711:0602,0.59,7.0,1.69,2.05,2.0,0.0
20230711:0702,112.15,171.22,12.16,3.51,1.79,0.0
20230711:0802,260.26,331.55,21.29,7.92,1.52,0.0
20230711:0902,369.9,457.38,28.46,11.44,1.31,0.0
20230711:1002,430.44,533.69,32.9,13.67,1.1,0.0
20230711:1102,442.12,554.43,33.96,15.16,0.69,0.0
20230711:1202,399.5,506.02,31.44,16.02,0.41,0.0
20230711:1302,318.26,410.79,25.77,16.22,0.41,0.0
20230711:1402,189.33,264.37,17.7,15.87,0.69,0.0
20230711:1502,49.08,101.08,7.95,14.95,0.76,0.0
20230711:1602,0.0,0.0,0.0,13.16,0.69,0.0
20230711:1702,0.0,0.0,0.0,11.05,1.1,0.0
20230711:1802,0.0,0.0,0.0,8.82,1.45,0.0
20230711:1902,0.0,0.0,0.0,6.86,1.72,0.0
20230711:2002,0.0,0.0,0.0,5.32,1.86,0.0
20230711:2102,0.0,0.0,0.0,4.32,1.86,0.0
20230711:2202,0.0,0.0,0.0,3.66,1.93,0.0
20230711:2302,0.0,0.0,0.0,3.3,1.93,0.0
20230712:0002,0.0,0.0,0.0,3.03,1.93,0.0
20230712:0102,0.0,0.0,0.0,2.98,2.0,0.0
20230712:0202,0.0,0.0,0.0,2.9,2.0,0.0
20230712:0302,0.0,0.0,0.0,2.85,2.0,0.0
20230712:0402,0.0,0.0,0.0,2.85,2.07,0.0
20230712:0502,0.0,0.0,0.0,2.94,2.07,0.0
20230712:0602,0.17,6.0,1.75,3.09,2.07,0.0
20230712:0702,113.29,174.1,12.23,4.72,1.72,0.0
20230712:0802,259.4,334.5,21.38,10.33,1.24,0.0
20230712:0902,362.98,459.43,28.57,15.59,0.9,0.0
20230712:1002,418.95,535.76,33.03,18.68,0.55,0.0
20230712:1102,428.82,553.61,34.09,19.95,0.28,0.0
20230712:1202,392.96,509.11,31.58,20.46,0.34,0.0
20230712:1302,312.6,410.96,25.9,20.49,0.55,0.0
20230712:1402,188.97,268.31,17.82,20.01,0.9,0.0
20230712:1502,49.79,103.09,8.06,18.56,0.97,0.0
20230712:1602,0.0,0.0,0.0,15.76,1.38,0.0
20230712:1702,0.0,0.0,0.0,12.73,1.66,0.0
20230712:1802,0.0,0.0,0.0,10.38,1.93,0.0
20230712:1902,0.0,0.0,0.0,8.44,2.14,0.0
20230712:2002,0.0,0.0,0.0,6.91,2.14,0.0
20230712:2102,0.0,0.0,0.0,6.22,2.21,0.0
20230712:2202,0.0,0.0,0.0,5.75,2.21,0.0
20230712:2302,0.0,0.0,0.0,5.45,2.21,0.0
20230713:0002,0.0,0.0,0.0,5.15,2.21,0.0
20230713:0102,0.0,0.0,0.0,5.06,2.21,0.0
20230713:0202,0.0,0.0,0.0,4.95,2.21,0.0
20230713:0302,0.0,0.0,0.0,4.95,2.21,0.0
20230713:0402,0.0,0.0,0.0,4.89,2.21,0.0
20230713:0502,0.0,0.0,0.0,4.94,2.28,0.0
20230713:0602,0.56,7.0,1.81,5.0,2.28,0.0
20230713:0702,111.5,171.32,12.31,6.29,2.0,0.0
20230713:0802,255.89,331.64,21.48,12.04,1.59,0.0
20230713:0902,356.54,452.68,28.68,17.3,1.38,0.0
20230713:1002,414.3,530.89,33.16,20.44,1.03,0.0
20230713:1102,424.97,548.73,34.24,22.02,0.97,0.0
20230713:1202,389.03,504.23,31.72,22.53,1.1,0.0
20230713:1302,309.27,408.09,26.04,22.44,1.1,0.0
20230713:1402,186.57,266.42,17.95,21.87,1.17,0.0
20230713:1502,49.8,102.26,8.17,20.52,0.9,0.0
20230713:1602,0.0,0.0,0.0,19.68,0.9,0.0
20230713:1702,0.0,0.0,0.0,16.09,1.45,0.0
20230713:1802,0.0,0.0,0.0,13.22,1.79,0.0
20230713:1902,0.0,0.0,0.0,10.71,2.0,0.0
20230713:2002,0.0,0.0,0.0,9.0,2.07,0.0
20230713:2102,0.0,0.0,0.0,7.78,2.14,0.0
20230713:2202,0.0,0.0,0.0,7.17,2.14,0.0
20230713:2302,0.0,0.0,0.0,6.94,2.14,0.0
20230714:0002,0.0,0.0,0.0,6.84,2.14,0.0
20230714:0102,0.0,0.0,0.0,6.87,2.14,0.0
20230714:0202,0.0,0.0,0.0,7.11,2.14,0.0
20230714:0302,0.0,0.0,0.0,7.29,2.14,0.0
20230714:0402,0.0,0.0,0.0,7.2,2.14,0.0
20230714:0502,0.0,0.0,0.0,7.17,2.14,0.0
20230714:0602,0.54,7.0,1.88,7.36,2.14,0.0
20230714:0702,107.6,166.63,12.39,9.72,2.07,0.0
20230714:0802,220.87,286.79,21.58,14.27,1.72,0.0
20230714:0902,271.55,347.6,28.8,19.21,1.59,0.0
20230714:1002,347.5,442.3,33.3,20.72,1.86,0.0
20230714:1102,298.2,381.16,34.38,21.37,2.14,0.0
20230714:1202,319.62,408.82,31.87,21.44,2.07,0.0
20230714:1302,207.48,271.76,26.18,21.42,2.0,0.0
20230714:1402,112.34,156.47,18.08,20.68,2.28,0.0
20230714:1502,34.47,60.67,8.29,19.28,2.0,0.0
20230714:1602,0.0,0.0,0.0,17.25,1.59,0.0
20230714:1702,0.0,0.0,0.0,16.01,1.38,0.0
20230714:1802,0.0,0.0,0.0,15.36,1.45,0.0
20230714:1902,0.0,0.0,0.0,15.25,1.31,0.0
20230714:2002,0.0,0.0,0.0,14.4,1.45,0.0
20230714:2102,0.0,0.0,0.0,13.96,1.45,0.0
20230714:2202,0.0,0.0,0.0,13.19,1.45,0.0
20230714:2302,0.0,0.0,0.0,11.76,1.66,0.0
20230715:0002,0.0,0.0,0.0,10.73,1.79,0.0
20230715:0102,0.0,0.0,0.0,9.57,1.86,0.0
20230715:0202,0.0,0.0,0.0,8.78,1.93,0.0
20230715:0302,0.0,0.0,0.0,8.18,2.0,0.0
20230715:0402,0.0,0.0,0.0,7.61,2.14,0.0
20230715:0502,0.0,0.0,0.0,7.1,2.28,0.0
20230715:0602,0.99,8.0,1.95,6.82,2.28,0.0
20230715:0702,109.53,169.43,12.48,8.36,2.28,0.0
20230715:0802,247.62,318.26,21.69,11.81,2.41,0.0
20230715:0902,328.05,403.7,28.93,13.51,3.24,0.0
20230715:1002,243.94,303.23,33.44,14.67,3.66,0.0
20230715:1102,96.71,132.0,34.54,15.46,3.79,0.0
20230715:1202,139.26,181.97,32.02,15.68,4.0,0.0
20230715:1302,128.38,168.91,26.32,14.92,3.59,0.0
20230715:1402,137.4,183.89,18.21,14.69,3.79,0.0
20230715:1502,40.81,69.44,8.41,13.8,3.45,0.0
20230715:1602,0.0,0.0,0.0,12.98,3.17,0.0
20230715:1702,0.0,0.0,0.0,12.34,3.03,0.0
20230715:1802,0.0,0.0,0.0,11.88,2.97,0.0
20230715:1902,0.0,0.0,0.0,11.82,3.03,0.0
20230715:2002,0.0,0.0,0.0,11.71,3.03,0.0
20230715:2102,0.0,0.0,0.0,11.32,2.97,0.0
20230715:2202,0.0,0.0,0.0,11.2,2.9,0.0
20230715:2302,0.0,0.0,0.0,11.07,2.97,0.0
20230716:0002,0.0,0.0,0.0,11.17,3.03,0.0
20230716:0102,0.0,0.0,0.0,10.63,2.83,0.0
20230716:0202,0.0,0.0,0.0,10.51,2.62,0.0
20230716:0302,0.0,0.0,0.0,10.5,2.55,0.0
20230716:0402,0.0,0.0,0.0,10.48,2.69,0.0
20230716:0502,0.0,0.0,0.0,10.49,2.62,0.0
20230716:0602,0.0,5.0,2.03,10.54,2.48,0.0
20230716:0702,50.97,76.88,12.58,11.0,2.69,0.0
20230716:0802,139.32,180.54,21.8,11.72,2.97,0.0
20230716:0902,117.8,154.98,29.06,12.68,3.59,0.0
20230716:1002,72.92,103.0,33.59,13.59,4.0,0.0
20230716:1102,96.42,131.0,34.7,14.44,4.48,0.0
20230716:1202,219.66,274.41,32.18,14.56,4.14,0.0
20230716:1302,232.23,291.29,26.47,14.63,3.93,0.0
20230716:1402,164.8,220.71,18.35,14.49,3.52,0.0
20230716:1502,46.22,80.01,8.54,13.98,3.03,0.0
20230716:1602,0.0,0.0,0.0,12.96,2.14,0.0
20230716:1702,0.0,0.0,0.0,12.07,1.86,0.0
20230716:1802,0.0,0.0,0.0,11.3,1.86,0.0
20230716:1902,0.0,0.0,0.0,10.61,1.79,0.0
20230716:2002,0.0,0.0,0.0,10.2,1.72,0.0
20230716:2102,0.0,0.0,0.0,9.82,1.66,0.0
20230716:2202,0.0,0.0,0.0,9.71,1.66,0.0
20230716:2302,0.0,0.0,0.0,9.69,1.59,0.0
20230717:0002,0.0,0.0,0.0,9.78,1.59,0.0
20230717:0102,0.0,0.0,0.0,9.97,1.59,0.0
20230717:0202,0.0,0.0,0.0,9.97,1.52,0.0
20230717:0302,0.0,0.0,0.0,10.08,1.45,0.0
20230717:0402,0.0,0.0,0.0,9.99,1.52,0.0
20230717:0502,0.0,0.0,0.0,10.12,1.45,0.0
20230717:0602,1.41,9.0,2.12,10.46,1.24,0.0
20230717:0702,106.46,164.85,12.68,11.39,1.1,0.0
20230717:0802,249.86,327.86,21.92,14.56,0.97,0.0
20230717:0902,357.51,450.77,29.2,16.28,1.38,0.0
20230717:1002,422.95,528.99,33.75,17.13,1.66,0.0
20230717:1102,439.38,549.73,34.87,17.7,1.79,0.0
20230717:1202,402.51,506.19,32.35,17.95,1.72,0.0
20230717:1302,321.13,411.99,26.63,17.97,1.59,0.0
20230717:1402,193.93,269.46,18.49,17.69,1.31,0.0
20230717:1502,54.95,108.21,8.66,17.0,0.97,0.0
20230717:1602,0.0,0.0,0.0,15.74,0.69,0.0
20230717:1702,0.0,0.0,0.0,15.04,0.48,0.0
20230717:1802,0.0,0.0,0.0,14.47,0.62,0.0
20230717:1902,0.0,0.0,0.0,13.78,0.55,0.0
20230717:2002,0.0,0.0,0.0,12.84,0.55,0.0
20230717:2102,0.0,0.0,0.0,12.32,0.55,0.0
20230717:2202,0.0,0.0,0.0,12.36,0.69,0.0
20230717:2302,0.0,0.0,0.0,11.33,0.9,0.0
20230718:0002,0.0,0.0,0.0,10.44,1.1,0.0
20230718:0102,0.0,0.0,0.0,10.45,1.1,0.0
20230718:0202,0.0,0.0,0.0,10.21,1.24,0.0
20230718:0302,0.0,0.0,0.0,10.03,1.31,0.0
20230718:0402,0.0,0.0,0.0,10.03,1.38,0.0
20230718:0502,0.0,0.0,0.0,9.87,1.59,0.0
20230718:0602,0.13,6.0,2.21,10.2,1.66,0.0
20230718:0702,82.1,119.14,12.78,11.14,2.55,0.0
20230718:0802,134.55,174.64,22.04,11.81,3.45,0.0
20230718:0902,75.75,106.0,29.35,12.86,4.28,0.0
20230718:1002,104.62,140.0,33.91,13.5,4.62,0.0
20230718:1102,34.91,57.0,35.04,13.93,4.9,0.0
20230718:1202,35.04,57.0,32.51,13.09,3.86,0.0
20230718:1302,63.94,92.0,26.79,12.7,3.93,0.0
20230718:1402,130.9,173.23,18.63,12.35,3.1,0.0
20230718:1502,38.42,63.7,8.79,11.89,3.72,0.0
20230718:1602,0.0,0.0,0.0,10.6,4.0,0.0
20230718:1702,0.0,0.0,0.0,10.31,2.62,0.0
20230718:1802,0.0,0.0,0.0,10.3,2.28,0.0
20230718:1902,0.0,0.0,0.0,9.73,2.14,0.0
20230718:2002,0.0,0.0,0.0,9.44,1.72,0.0
20230718:2102,0.0,0.0,0.0,8.53,1.59,0.0
20230718:2202,0.0,0.0,0.0,8.28,1.1,0.0
20230718:2302,0.0,0.0,0.0,7.74,0.97,0.0
20230719:0002,0.0,0.0,0.0,7.26,1.24,0.0
20230719:0102,0.0,0.0,0.0,6.59,1.24,0.0
20230719:0202,0.0,0.0,0.0,6.52,1.24,0.0
20230719:0302,0.0,0.0,0.0,6.47,1.24,0.0
20230719:0402,0.0,0.0,0.0,5.36,1.59,0.0
20230719:0502,0.0,0.0,0.0,5.27,1.86,0.0
20230719:0602,1.99,10.0,2.3,4.9,1.79,0.0
20230719:0702,122.02,184.16,12.89,6.2,1.66,0.0
20230719:0802,271.65,341.77,22.17,8.77,2.97,0.0
20230719:0902,397.08,478.23,29.5,9.5,3.24,0.0
20230719:1002,339.49,407.61,34.08,10.1,3.38,0.0
20230719:1102,282.35,342.0,35.22,10.46,3.38,0.0
20230719:1202,313.66,378.93,32.69,10.75,3.45,0.0
20230719:1302,278.66,341.32,26.95,10.7,3.31,0.0
20230719:1402,91.64,123.89,18.78,10.32,3.17,0.0
20230719:1502,25.76,44.96,8.92,9.74,2.76,0.0
20230719:1602,0.0,0.0,0.0,8.61,2.48,0.0
20230719:1702,0.0,0.0,0.0,8.01,2.41,0.0
20230719:1802,0.0,0.0,0.0,7.36,2.28,0.0
20230719:1902,0.0,0.0,0.0,7.23,2.34,0.0
20230719:2002,0.0,0.0,0.0,6.64,2.14,0.0
20230719:2102,0.0,0.0,0.0,6.33,2.0,0.0
20230719:2202,0.0,0.0,0.0,6.0,1.86,0.0
20230719:2302,0.0,0.0,0.0,5.61,1.79,0.0
20230720:0002,0.0,0.0,0.0,5.26,1.72,0.0
20230720:0102,0.0,0.0,0.0,4.67,1.72,0.0
20230720:0202,0.0,0.0,0.0,4.13,1.79,0.0
20230720:0302,0.0,0.0,0.0,3.75,1.86,0.0
20230720:0402,0.0,0.0,0.0,3.32,1.86,0.0
20230720:0502,0.0,0.0,0.0,2.99,1.86,0.0
20230720:0602,2.02,10.0,2.4,2.76,1.93,0.0
20230720:0702,126.57,189.05,13.01,4.59,1.59,0.0
20230720:0802,281.12,354.46,22.31,8.47,1.93,0.0
20230720:0902,400.28,485.25,29.66,10.18,2.62,0.0
20230720:1002,471.25,567.46,34.26,11.49,3.1,0.0
20230720:1102,483.26,583.39,35.4,12.5,3.24,0.0
20230720:1202,441.08,535.98,32.87,13.26,3.31,0.0
20230720:1302,353.75,438.73,27.11,13.68,3.31,0.0
20230720:1402,219.15,294.04,18.92,13.66,2.97,0.0
20230720:1502,65.59,124.66,9.06,12.98,2.28,0.0
20230720:1602,0.0,0.0,0.0,11.49,2.14,0.0
20230720:1702,0.0,0.0,0.0,9.92,2.07,0.0
20230720:1802,0.0,0.0,0.0,8.65,1.86,0.0
20230720:1902,0.0,0.0,0.0,7.78,1.38,0.0
20230720:2002,0.0,0.0,0.0,6.51,1.38,0.0
20230720:2102,0.0,0.0,0.0,5.01,1.52,0.0
20230720:2202,0.0,0.0,0.0,3.82,1.59,0.0
20230720:2302,0.0,0.0,0.0,2.93,1.66,0.0
20230721:0002,0.0,0.0,0.0,2.11,1.86,0.0
20230721:0102,0.0,0.0,0.0,1.72,2.0,0.0
20230721:0202,0.0,0.0,0.0,1.56,2.0,0.0
20230721:0302,0.0,0.0,0.0,1.34,1.93,0.0
20230721:0402,0.0,0.0,0.0,1.07,1.93,0.0
20230721:0502,0.0,0.0,0.0,0.78,2.0,0.0
20230721:0602,2.06,10.0,2.5,0.5,2.07,0.0
20230721:0702,107.72,149.41,13.13,2.54,1.66,0.0
20230721:0802,200.81,251.51,22.45,7.99,1.1,0.0
20230721:0902,396.57,491.2,29.82,11.59,0.83,0.0
